PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;4;1;28079004_1_38;2020;05;22;00004;V;00004;V;00004;V;00005;V;00005;V;00005;V;00005;V;00010;V;00008;V;00006;V;00005;V;00005;V;00004;V;00004;V;00003;V;00003;V;00003;V;00002;V;00002;V;00003;V;00002;V;00003;V;00003;V;00000;N
28;079;4;6;28079004_6_48;2020;05;22;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.3;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;00000;N
28;079;4;7;28079004_7_8;2020;05;22;00001;V;00001;V;00001;V;00002;V;00001;V;00001;V;00001;V;00150;V;00085;V;00041;V;00016;V;00015;V;00007;V;00005;V;00003;V;00006;V;00006;V;00007;V;00004;V;00010;V;00001;V;00001;V;00001;V;00000;N
28;079;4;8;28079004_8_8;2020;05;22;00010;V;00008;V;00010;V;00029;V;00021;V;00021;V;00015;V;00048;V;00046;V;00051;V;00049;V;00055;V;00041;V;00034;V;00011;V;00020;V;00022;V;00021;V;00014;V;00019;V;00005;V;00011;V;00016;V;00000;N
28;079;4;12;28079004_12_8;2020;05;22;00012;V;00009;V;00012;V;00032;V;00022;V;00023;V;00016;V;00278;V;00176;V;00113;V;00075;V;00078;V;00053;V;00041;V;00017;V;00028;V;00032;V;00031;V;00021;V;00035;V;00007;V;00012;V;00017;V;00000;N
28;079;8;1;28079008_1_38;2020;05;22;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00009;V;00009;V;00009;V;00008;V;00008;V;00008;V;00008;V;00009;V;00008;V;00009;V;00008;V;00008;V;00008;V;00008;V;00008;V;00000;N
28;079;8;6;28079008_6_48;2020;05;22;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;00000;N
28;079;8;7;28079008_7_8;2020;05;22;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00006;V;00011;V;00008;V;00006;V;00004;V;00003;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00000;N
28;079;8;8;28079008_8_8;2020;05;22;00017;V;00017;V;00021;V;00023;V;00018;V;00020;V;00026;V;00041;V;00051;V;00050;V;00053;V;00050;V;00044;V;00039;V;00027;V;00022;V;00020;V;00018;V;00016;V;00017;V;00020;V;00024;V;00021;V;00000;N
28;079;8;9;28079008_9_47;2020;05;22;00029;V;00024;V;00010;V;00019;V;00020;V;00018;V;00023;V;00022;V;00022;V;00015;V;00021;V;00027;V;00036;V;00018;V;00022;V;00015;V;00012;V;00021;V;00005;V;00015;V;00013;V;00024;V;00035;V;00000;N
28;079;8;10;28079008_10_47;2020;05;22;00035;V;00030;V;00015;V;00024;V;00022;V;00021;V;00030;V;00033;V;00032;V;00028;V;00035;V;00039;V;00049;V;00034;V;00037;V;00025;V;00021;V;00029;V;00011;V;00024;V;00022;V;00032;V;00042;V;00000;N
28;079;8;12;28079008_12_8;2020;05;22;00018;V;00018;V;00023;V;00025;V;00020;V;00023;V;00030;V;00050;V;00067;V;00062;V;00063;V;00056;V;00048;V;00041;V;00028;V;00024;V;00021;V;00020;V;00018;V;00018;V;00021;V;00026;V;00023;V;00000;N
28;079;8;14;28079008_14_6;2020;05;22;67.27;V;61.38;V;56.13;V;45.24;V;47.88;V;31.75;V;23.12;V;17.68;V;18.46;V;33.43;V;42.94;V;62.93;V;80.70;V;114.6;V;119.0;V;112.8;V;110.3;V;112.1;V;111.5;V;107.4;V;93.69;V;78.45;V;76.59;V;00000;N
28;079;8;20;28079008_20_59;2020;05;22;001.3;V;001.5;V;003.3;V;003.3;V;002.4;V;002.0;V;002.5;V;003.7;V;003.4;V;004.7;V;005.2;V;003.8;V;003.2;V;003.1;V;002.4;V;001.7;V;001.3;V;001.3;V;001.2;V;001.3;V;001.3;V;001.5;V;002.1;V;00000;N
28;079;8;30;28079008_30_59;2020;05;22;000.2;V;000.2;V;000.3;V;000.3;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.7;V;000.7;V;000.5;V;000.4;V;000.5;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.6;V;00000;N
28;079;8;35;28079008_35_59;2020;05;22;001.2;V;001.3;V;001.4;V;001.5;V;001.6;V;001.3;V;001.3;V;001.3;V;001.2;V;001.6;V;003.4;V;003.1;V;002.0;V;001.7;V;001.4;V;001.4;V;001.6;V;002.5;V;002.8;V;002.8;V;002.1;V;001.6;V;001.5;V;00000;N
28;079;8;42;28079008_42_2;2020;05;22;01.42;V;01.43;V;01.46;V;01.48;V;01.47;V;01.53;V;01.55;V;01.58;V;01.54;V;01.61;V;01.67;V;01.62;V;01.58;V;01.64;V;01.50;V;01.46;V;01.47;V;01.49;V;01.50;V;01.48;V;01.45;V;01.46;V;01.46;V;00000;N
