PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;8;1;28079008_1_38;2020;04;13;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00008;V;00007;V;00007;V;00007;V;00007;V;00007;N;00007;V;00007;V;00007;V;00000;N
28;079;8;6;28079008_6_48;2020;04;13;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;N;000.2;V;000.3;V;000.3;V;00000;N
28;079;8;7;28079008_7_8;2020;04;13;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00002;V;00003;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;N;00001;V;00001;V;00001;V;00000;N
28;079;8;8;28079008_8_8;2020;04;13;00010;V;00008;V;00007;V;00008;V;00008;V;00009;V;00012;V;00019;V;00031;V;00028;V;00030;V;00029;V;00022;V;00017;V;00014;V;00013;V;00013;V;00012;V;00010;V;00011;N;00015;V;00020;V;00028;V;00000;N
28;079;8;9;28079008_9_47;2020;04;13;00003;V;00014;V;00010;V;00011;V;00011;V;00010;V;00008;V;00009;V;00015;V;00013;V;00004;V;00021;V;00046;V;00014;V;00019;V;00011;V;00011;V;00009;V;00008;V;00009;N;00006;V;00014;V;00022;V;00000;N
28;079;8;10;28079008_10_47;2020;04;13;00005;V;00020;V;00016;V;00015;V;00015;V;00014;V;00012;V;00012;V;00018;V;00016;V;00008;V;00022;V;00044;V;00018;V;00025;V;00015;V;00016;V;00014;V;00011;V;00010;N;00010;V;00019;V;00026;V;00000;N
28;079;8;12;28079008_12_8;2020;04;13;00012;V;00010;V;00009;V;00009;V;00010;V;00010;V;00014;V;00021;V;00034;V;00032;V;00033;V;00034;V;00026;V;00019;V;00016;V;00015;V;00014;V;00013;V;00012;V;00012;N;00016;V;00022;V;00030;V;00000;N
28;079;8;14;28079008_14_6;2020;04;13;74.74;V;80.41;V;96.13;V;87.25;V;86.61;V;71.61;V;85.17;V;65.33;V;35.08;V;74.74;V;72.90;V;83.35;V;74.95;N;80.31;V;85.09;V;91.52;V;90.75;V;92.29;V;91.63;V;86.99;N;77.76;V;66.35;V;51.37;V;00000;N
28;079;8;20;28079008_20_59;2020;04;13;000.3;V;000.2;V;000.2;V;000.2;V;000.1;V;000.2;V;000.2;V;000.4;V;000.5;V;000.4;V;000.4;V;000.7;V;000.6;V;000.6;V;000.6;V;000.5;V;000.6;V;000.6;V;000.4;V;000.4;N;000.4;V;000.5;V;000.9;V;00000;N
28;079;8;30;28079008_30_59;2020;04;13;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.4;V;000.2;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;N;000.2;V;000.4;V;000.5;V;00000;N
28;079;8;35;28079008_35_59;2020;04;13;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;N;000.3;V;000.3;V;000.3;V;00000;N
28;079;8;42;28079008_42_2;2020;04;13;01.76;V;01.70;V;01.51;V;01.48;V;01.45;V;01.47;V;01.43;V;01.48;V;01.48;V;01.45;V;01.45;V;01.46;V;01.46;V;01.43;V;01.43;V;01.44;V;01.44;V;01.44;V;01.42;V;01.42;N;01.43;V;01.46;V;01.48;V;00000;N
