PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;8;1;28079008_1_38;2020;04;02;00007;V;00008;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00000;N
28;079;8;6;28079008_6_48;2020;04;02;000.3;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;00000;N
28;079;8;7;28079008_7_8;2020;04;02;00001;V;00002;V;00001;V;00008;V;00006;V;00001;V;00002;V;00003;V;00006;V;00005;V;00004;V;00004;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00000;N
28;079;8;8;28079008_8_8;2020;04;02;00021;V;00029;V;00041;V;00047;V;00035;V;00019;V;00019;V;00028;V;00039;V;00034;V;00026;V;00025;V;00020;V;00015;V;00015;V;00014;V;00015;V;00014;V;00016;V;00019;V;00025;V;00026;V;00020;V;00000;N
28;079;8;9;28079008_9_47;2020;04;02;00003;V;00004;V;00007;V;00003;V;00007;V;00003;V;00005;V;00005;V;00005;V;00007;V;00004;V;00002;V;00003;V;00001;V;00001;V;00001;V;00007;V;00015;V;00009;V;00003;V;00003;V;00007;V;00006;V;00000;N
28;079;8;10;28079008_10_47;2020;04;02;00005;V;00007;V;00010;V;00007;V;00010;V;00005;V;00008;V;00008;V;00009;V;00011;V;00007;V;00004;V;00004;V;00001;V;00001;V;00001;V;00007;V;00019;V;00014;V;00006;V;00005;V;00012;V;00010;V;00000;N
28;079;8;12;28079008_12_8;2020;04;02;00022;V;00032;V;00043;V;00059;V;00045;V;00021;V;00022;V;00032;V;00049;V;00042;V;00032;V;00030;V;00024;V;00017;V;00017;V;00016;V;00016;V;00016;V;00017;V;00020;V;00026;V;00027;V;00022;V;00000;N
28;079;8;14;28079008_14_6;2020;04;02;48.46;V;19.02;V;11.54;V;01.00;V;16.50;V;30.00;V;18.06;V;14.19;V;12.24;V;27.99;V;37.44;V;47.81;V;59.84;V;74.40;V;68.06;V;71.34;V;70.68;V;71.27;V;70.14;V;59.15;V;51.33;V;47.86;V;54.69;V;00000;N
28;079;8;20;28079008_20_59;2020;04;02;000.6;V;000.7;V;001.4;V;001.6;V;002.0;V;000.9;V;000.7;V;000.8;V;000.7;V;000.8;V;000.4;V;000.3;V;000.4;V;000.3;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.5;V;000.4;V;00000;N
28;079;8;30;28079008_30_59;2020;04;02;000.4;V;000.4;V;000.6;V;000.6;V;000.6;V;000.5;V;000.4;V;000.5;V;000.5;V;000.7;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;00000;N
28;079;8;35;28079008_35_59;2020;04;02;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;00000;N
28;079;8;42;28079008_42_2;2020;04;02;01.49;V;01.58;V;01.63;V;01.71;V;01.68;V;01.56;V;01.52;V;01.50;V;01.50;V;01.48;V;01.46;V;01.46;V;01.44;V;01.43;V;01.44;V;01.44;V;01.45;V;01.44;V;01.44;V;01.45;V;01.46;V;01.47;V;01.47;V;00000;N
28;079;8;43;28079008_43_2;2020;04;02;01.44;V;01.49;V;01.54;V;01.59;V;01.59;V;01.51;V;01.48;V;01.46;V;01.45;V;01.44;V;01.42;V;01.42;V;01.41;V;01.40;V;01.41;V;01.41;V;01.41;V;01.41;V;01.41;V;01.42;V;01.43;V;01.43;V;01.43;V;00000;N
