PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;4;1;28079004_1_38;2020;06;02;00004;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00007;V;00006;V;00006;V;00005;V;00004;V;00003;V;00003;V;00003;V;00003;V;00002;V;00002;V;00002;V;00003;V;00003;V;00000;N
28;079;4;6;28079004_6_48;2020;06;02;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V;000.3;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;00000;N
28;079;4;7;28079004_7_8;2020;06;02;00001;V;00002;V;00001;V;00001;V;00003;V;00003;V;00003;V;00017;V;00050;V;00068;V;00041;V;00033;V;00033;V;00017;V;00007;V;00009;V;00016;V;00019;V;00005;V;00002;V;00001;V;00001;V;00001;V;00000;N
28;079;4;8;28079004_8_8;2020;06;02;00039;V;00043;V;00035;V;00030;V;00031;V;00030;V;00024;V;00033;V;00043;V;00070;V;00062;V;00061;V;00067;V;00051;V;00025;V;00028;V;00037;V;00027;V;00019;V;00009;V;00007;V;00009;V;00010;V;00000;N
28;079;4;12;28079004_12_8;2020;06;02;00041;V;00046;V;00037;V;00032;V;00035;V;00034;V;00029;V;00059;V;00119;V;00175;V;00125;V;00112;V;00118;V;00077;V;00036;V;00041;V;00062;V;00056;V;00028;V;00011;V;00008;V;00010;V;00012;V;00000;N
28;079;8;1;28079008_1_38;2020;06;02;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00009;V;00009;V;00009;V;00009;V;00009;V;00008;V;00008;N;00008;V;00008;V;00000;N
28;079;8;6;28079008_6_48;2020;06;02;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;N;000.3;V;000.3;V;00000;N
28;079;8;7;28079008_7_8;2020;06;02;00002;V;00001;V;00001;V;00001;V;00002;V;00001;V;00002;V;00009;V;00022;V;00016;V;00010;V;00006;V;00005;V;00004;V;00003;V;00002;V;00002;V;00003;V;00003;V;00004;V;00003;N;00001;V;00001;V;00000;N
28;079;8;8;28079008_8_8;2020;06;02;00055;V;00035;V;00025;V;00029;V;00029;V;00015;V;00026;V;00043;V;00055;V;00054;V;00051;V;00043;V;00038;V;00031;V;00023;V;00019;V;00018;V;00021;V;00022;V;00027;V;00028;N;00024;V;00024;V;00000;N
28;079;8;9;28079008_9_47;2020;06;02;00024;V;00031;V;00067;V;00086;V;00037;V;00042;V;00064;V;00039;V;00032;V;00021;V;00032;V;00040;V;00041;V;00047;V;00043;V;00004;V;00013;V;00025;V;00025;V;00012;V;00012;N;00007;V;00009;V;00000;N
28;079;8;10;28079008_10_47;2020;06;02;00032;V;00042;V;00072;V;00090;V;00043;V;00049;V;00069;V;00048;V;00046;V;00037;V;00047;V;00052;V;00058;V;00063;V;00055;V;00013;V;00026;V;00038;V;00032;V;00017;V;00020;N;00021;V;00022;V;00000;N
28;079;8;12;28079008_12_8;2020;06;02;00058;V;00037;V;00027;V;00030;V;00032;V;00017;V;00030;V;00058;V;00088;V;00078;V;00067;V;00053;V;00046;V;00037;V;00028;V;00022;V;00022;V;00026;V;00027;V;00034;V;00033;N;00026;V;00026;V;00000;N
28;079;8;14;28079008_14_6;2020;06;02;24.91;V;47.01;V;54.48;V;33.47;V;29.34;V;49.88;V;22.74;V;08.47;V;07.39;V;18.14;V;31.16;V;49.27;V;62.93;V;77.35;V;98.93;V;99.92;V;107.0;V;106.8;V;97.89;V;86.92;V;78.97;N;80.27;V;73.16;V;00000;N
28;079;8;20;28079008_20_59;2020;06;02;003.1;V;006.5;V;005.2;V;004.6;V;003.1;V;003.3;V;002.8;V;002.6;V;003.6;V;003.2;V;003.4;V;002.3;V;002.0;V;001.5;V;001.5;V;001.0;V;000.9;V;001.5;V;001.3;V;001.3;V;001.1;N;001.1;V;001.3;V;00000;N
28;079;8;30;28079008_30_59;2020;06;02;000.4;V;000.4;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;N;000.3;V;000.4;V;00000;N
28;079;8;35;28079008_35_59;2020;06;02;000.5;V;000.7;V;000.6;V;000.5;V;000.5;V;000.5;V;000.4;V;000.4;V;000.7;V;000.6;V;001.3;V;000.6;V;000.5;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.3;N;000.3;V;000.3;V;00000;N
28;079;8;42;28079008_42_2;2020;06;02;01.49;V;01.51;V;01.47;V;01.48;V;01.50;V;01.43;V;01.47;V;01.54;V;01.59;V;01.53;V;01.51;V;01.49;V;01.50;V;01.52;V;01.41;V;01.39;V;01.39;V;01.42;V;01.42;V;01.42;V;01.41;N;01.40;V;01.41;V;00000;N
28;079;8;43;28079008_43_2;2020;06;02;01.32;V;01.35;V;01.34;V;01.35;V;01.35;V;01.32;V;01.35;V;01.40;V;01.41;V;01.36;V;01.35;V;01.35;V;01.37;V;01.41;V;01.31;V;01.29;V;01.29;V;01.29;V;01.29;V;01.28;V;01.29;N;01.29;V;01.30;V;00000;N
28;079;8;44;28079008_44_2;2020;06;02;00.16;V;00.16;V;00.13;V;00.13;V;00.15;V;00.11;V;00.13;V;00.14;V;00.18;V;00.17;V;00.16;V;00.14;V;00.13;V;00.11;V;00.10;V;00.10;V;00.11;V;00.13;V;00.13;V;00.14;V;00.12;N;00.11;V;00.11;V;00000;N
28;079;11;7;28079011_7_8;2020;06;02;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00005;V;00006;V;00011;V;00006;V;00009;V;00023;V;00022;V;00009;V;00011;V;00010;V;00006;V;00006;V;00005;V;00002;V;00001;V;00002;V;00000;N
28;079;11;8;28079011_8_8;2020;06;02;00036;V;00025;V;00016;V;00016;V;00020;V;00010;V;00026;V;00044;V;00039;V;00046;V;00038;V;00044;V;00066;V;00058;V;00039;V;00037;V;00038;V;00026;V;00029;V;00025;V;00013;V;00013;V;00019;V;00000;N
28;079;11;12;28079011_12_8;2020;06;02;00038;V;00026;V;00018;V;00017;V;00021;V;00012;V;00027;V;00052;V;00048;V;00064;V;00047;V;00057;V;00102;V;00091;V;00053;V;00053;V;00054;V;00036;V;00038;V;00033;V;00016;V;00015;V;00022;V;00000;N
28;079;11;20;28079011_20_59;2020;06;02;000.8;V;000.9;V;000.6;V;000.4;V;001.1;V;000.8;V;000.5;V;000.9;V;001.0;V;000.7;V;000.7;V;000.6;V;001.2;V;001.5;V;029.0;N;004.8;V;001.1;V;000.9;V;000.5;V;000.6;V;000.5;V;000.4;V;000.5;V;00000;N
28;079;11;30;28079011_30_59;2020;06;02;000.2;V;000.3;V;000.4;V;000.2;V;000.3;V;000.6;V;000.7;V;000.3;V;000.2;V;000.4;V;000.5;V;000.4;V;000.5;V;000.5;V;028.1;N;002.4;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.1;V;000.2;V;00000;N
28;079;11;35;28079011_35_59;2020;06;02;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;N;000.7;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.1;V;00000;N
28;079;16;6;28079016_6_48;2020;06;02;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;00000;N
28;079;16;7;28079016_7_8;2020;06;02;00002;V;00002;V;00001;V;00001;V;00001;V;00002;V;00002;V;00009;V;00011;V;00009;V;00008;V;00007;V;00005;V;00005;V;00003;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00000;N
28;079;16;8;28079016_8_8;2020;06;02;00023;V;00019;V;00019;V;00012;V;00010;V;00011;V;00026;V;00042;V;00039;V;00038;V;00037;V;00035;V;00030;V;00026;V;00017;V;00011;V;00011;V;00009;V;00010;V;00014;V;00013;V;00010;V;00014;V;00000;N
28;079;16;12;28079016_12_8;2020;06;02;00026;V;00021;V;00021;V;00014;V;00012;V;00013;V;00029;V;00055;V;00056;V;00052;V;00048;V;00046;V;00038;V;00033;V;00023;V;00015;V;00015;V;00013;V;00013;V;00018;V;00016;V;00013;V;00016;V;00000;N
28;079;16;14;28079016_14_6;2020;06;02;61.65;V;64.02;V;70.55;V;76.09;V;71.13;V;64.24;V;43.97;V;30.64;V;39.24;V;42.96;V;53.07;V;65.12;V;86.66;V;95.15;V;118.0;V;122.5;V;127.3;V;131.1;V;123.4;V;104.0;V;97.08;V;97.86;V;88.41;V;00000;N
28;079;17;1;28079017_1_38;2020;06;02;00009;V;00009;V;00009;V;00009;V;00009;V;00009;V;00009;V;00009;V;00009;V;00009;V;00009;V;00009;N;00008;V;00008;V;00009;V;00008;V;00008;V;00008;V;00008;V;00008;V;00009;V;00009;V;00009;V;00000;N
28;079;17;7;28079017_7_8;2020;06;02;00020;V;00026;V;00034;V;00022;V;00024;V;00021;V;00020;V;00027;V;00033;V;00024;V;00025;V;00022;N;00020;V;00020;V;00019;V;00019;V;00020;V;00020;V;00020;V;00021;V;00020;V;00022;V;00019;V;00000;N
28;079;17;8;28079017_8_8;2020;06;02;00047;V;00062;V;00060;V;00045;V;00041;V;00038;V;00034;V;00045;V;00049;V;00036;V;00037;V;00028;N;00020;V;00019;V;00013;V;00013;V;00013;V;00013;V;00017;V;00018;V;00016;V;00024;V;00027;V;00000;N
28;079;17;12;28079017_12_8;2020;06;02;00078;V;00101;V;00113;V;00079;V;00077;V;00070;V;00064;V;00086;V;00099;V;00073;V;00076;V;00063;N;00051;V;00050;V;00043;V;00042;V;00043;V;00044;V;00048;V;00050;V;00047;V;00057;V;00057;V;00000;N
28;079;17;14;28079017_14_6;2020;06;02;29.33;V;09.88;V;05.17;V;13.92;V;14.44;V;16.77;V;21.67;V;13.46;V;14.20;V;32.47;V;35.94;V;53.51;N;69.78;V;79.72;V;95.31;V;99.21;V;106.0;V;104.6;V;94.62;V;88.45;V;87.62;V;81.12;V;69.00;V;00000;N
28;079;18;1;28079018_1_38;2020;06;02;00008;V;00008;V;00008;V;00008;V;00007;V;00007;V;00007;V;00007;V;00008;V;00008;V;00009;V;00010;V;00011;V;00031;V;00009;V;00008;V;00009;V;00008;V;00008;V;00007;V;00009;V;00009;V;00008;V;00000;N
28;079;18;6;28079018_6_48;2020;06;02;000.4;V;000.5;V;000.5;V;000.4;V;000.4;V;000.4;V;000.4;V;000.5;V;000.5;V;000.5;V;000.5;V;000.5;V;000.4;V;000.3;N;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;00000;N
28;079;18;7;28079018_7_8;2020;06;02;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00008;V;00019;V;00018;V;00013;V;00011;V;00006;V;00003;V;00001;V;00001;V;00002;V;00001;V;00001;V;00004;V;00001;V;00001;V;00001;V;00000;N
