PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;8;1;28079008_1_38;2020;03;13;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00007;V;00007;V;00008;V;00008;V;00008;V;00007;V;00007;V;00007;V;00007;V;00008;V;00000;N;00000;N
28;079;8;6;28079008_6_48;2020;03;13;000.5;V;000.7;V;000.5;V;000.5;V;000.4;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.5;V;00000;N;00000;N
28;079;8;7;28079008_7_8;2020;03;13;00018;V;00068;V;00067;V;00053;V;00035;V;00013;V;00009;V;00024;V;00035;V;00034;V;00022;V;00020;V;00010;V;00007;V;00006;V;00005;V;00004;V;00004;V;00004;V;00003;V;00004;V;00005;V;00000;N;00000;N
28;079;8;8;28079008_8_8;2020;03;13;00075;V;00087;V;00083;V;00073;V;00060;V;00048;V;00050;V;00060;V;00064;V;00056;V;00045;V;00045;V;00040;V;00036;V;00037;V;00035;V;00034;V;00033;V;00038;V;00047;V;00055;V;00058;V;00000;N;00000;N
28;079;8;9;28079008_9_47;2020;03;13;00018;V;00011;V;00006;V;00008;V;00010;V;00015;V;00016;V;00013;V;00009;V;00022;V;00014;V;00011;V;00012;V;00016;V;00016;V;00016;V;00020;V;00014;V;00015;V;00005;V;00011;V;00015;V;00000;N;00000;N
28;079;8;10;28079008_10_47;2020;03;13;00030;V;00023;V;00019;V;00025;V;00025;V;00025;V;00025;V;00023;V;00022;V;00035;V;00027;V;00022;V;00023;V;00026;V;00030;V;00032;V;00036;V;00027;V;00028;V;00019;V;00027;V;00028;V;00000;N;00000;N
28;079;8;12;28079008_12_8;2020;03;13;00103;V;00191;V;00185;V;00154;V;00113;V;00067;V;00065;V;00097;V;00118;V;00107;V;00079;V;00075;V;00056;V;00047;V;00046;V;00043;V;00040;V;00039;V;00044;V;00052;V;00060;V;00065;V;00000;N;00000;N
28;079;8;14;28079008_14_6;2020;03;13;07.04;V;01.09;V;01.00;V;01.00;V;01.00;V;06.39;V;06.81;V;09.05;V;09.40;V;15.89;V;24.42;V;30.08;V;43.79;V;55.47;V;67.68;V;76.69;V;82.05;V;84.68;V;73.57;V;55.00;V;39.07;V;20.30;V;00000;N;00000;N
28;079;8;20;28079008_20_59;2020;03;13;005.1;V;007.6;V;009.7;V;008.5;V;007.9;V;006.1;V;003.9;V;002.4;V;002.3;V;002.4;V;002.8;V;002.7;V;003.5;V;002.4;V;002.4;V;002.0;V;002.0;V;001.9;V;001.6;V;002.0;V;002.5;V;003.2;V;00000;N;00000;N
28;079;8;30;28079008_30_59;2020;03;13;001.1;V;001.2;V;001.4;V;001.2;V;001.0;V;000.7;V;000.5;V;000.5;V;000.8;V;000.8;V;000.7;V;000.6;V;000.7;V;000.5;V;000.5;V;000.5;V;000.5;V;000.5;V;000.5;V;000.6;V;000.7;V;000.7;V;00000;N;00000;N
