PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;8;1;28079008_1_38;2020;04;18;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;N;00007;V;00008;V;00008;V;00007;V;00008;V;00007;V;00008;V;00007;V;00007;V;00007;V;00007;V;00007;N;00008;V;00008;V;00008;V;00000;N
28;079;8;6;28079008_6_48;2020;04;18;000.3;V;000.2;V;000.4;V;000.5;V;000.4;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;N;000.2;V;000.3;V;000.3;V;00000;N
28;079;8;7;28079008_7_8;2020;04;18;00001;V;00001;V;00002;V;00003;V;00002;V;00001;V;00001;V;00001;N;00003;V;00002;V;00003;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;N;00001;V;00001;V;00001;V;00000;N
28;079;8;8;28079008_8_8;2020;04;18;00022;V;00016;V;00026;V;00031;V;00031;V;00022;V;00015;V;00017;N;00022;V;00021;V;00021;V;00016;V;00014;V;00010;V;00010;V;00009;V;00009;V;00009;V;00008;V;00009;N;00013;V;00016;V;00015;V;00000;N
28;079;8;9;28079008_9_47;2020;04;18;00008;V;00005;V;00009;V;00010;V;00009;V;00009;V;00008;V;00007;N;00007;V;00008;V;00012;V;00002;V;00004;V;00003;V;00009;V;00009;V;00014;V;00011;V;00001;V;00004;N;00012;V;00007;V;00004;V;00000;N
28;079;8;10;28079008_10_47;2020;04;18;00012;V;00010;V;00014;V;00014;V;00013;V;00013;V;00013;V;00013;N;00012;V;00014;V;00018;V;00002;V;00007;V;00005;V;00013;V;00014;V;00019;V;00017;V;00003;V;00009;N;00018;V;00011;V;00008;V;00000;N
28;079;8;12;28079008_12_8;2020;04;18;00023;V;00018;V;00028;V;00035;V;00035;V;00024;V;00017;V;00018;N;00026;V;00024;V;00025;V;00019;V;00016;V;00012;V;00011;V;00010;V;00011;V;00011;V;00010;V;00010;N;00014;V;00017;V;00016;V;00000;N
28;079;8;14;28079008_14_6;2020;04;18;41.12;V;40.51;V;18.13;V;09.74;V;09.83;V;30.61;V;36.06;V;28.83;N;27.67;V;35.84;V;44.90;V;57.50;V;68.41;V;81.75;V;84.67;V;89.80;V;93.66;V;96.93;V;103.4;V;96.84;N;80.90;V;66.64;V;56.72;V;00000;N
28;079;8;20;28079008_20_59;2020;04;18;001.1;V;000.8;V;001.4;V;002.8;V;003.2;V;002.4;V;001.2;V;000.7;N;000.8;V;000.8;V;000.8;V;000.7;V;000.4;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;N;000.4;V;000.7;V;000.7;V;00000;N
28;079;8;30;28079008_30_59;2020;04;18;000.3;V;000.2;V;000.3;V;000.4;V;000.4;V;000.4;V;000.2;V;000.2;N;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;N;000.2;V;000.3;V;000.4;V;00000;N
28;079;8;35;28079008_35_59;2020;04;18;000.4;V;000.4;V;000.4;V;000.5;V;000.6;V;000.5;V;000.4;V;000.3;N;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;N;000.4;V;000.5;V;000.5;V;00000;N
28;079;8;42;28079008_42_2;2020;04;18;01.36;V;01.36;V;01.47;V;01.56;V;01.54;V;01.46;V;01.40;V;01.37;N;01.39;V;01.38;V;01.39;V;01.36;V;01.34;V;01.33;V;01.33;V;01.34;V;01.35;V;01.35;V;01.34;V;01.34;N;01.34;V;01.36;V;01.37;V;00000;N
28;079;8;43;28079008_43_2;2020;04;18;01.26;V;01.25;V;01.32;V;01.37;V;01.37;V;01.33;V;01.31;V;01.28;N;01.28;V;01.28;V;01.29;V;01.27;V;01.25;V;01.24;V;01.24;V;01.24;V;01.24;V;01.24;V;01.24;V;01.24;N;01.24;V;01.26;V;01.26;V;00000;N
