PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;8;1;28079008_1_38;2020;04;17;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00000;N
28;079;8;6;28079008_6_48;2020;04;17;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.2;V;000.2;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;00000;N
28;079;8;7;28079008_7_8;2020;04;17;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00004;V;00004;V;00005;V;00004;V;00003;V;00002;V;00002;V;00002;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00000;N
28;079;8;8;28079008_8_8;2020;04;17;00012;V;00009;V;00007;V;00007;V;00008;V;00008;V;00012;V;00025;V;00034;V;00036;V;00029;V;00025;V;00020;V;00019;V;00017;V;00015;V;00013;V;00012;V;00012;V;00013;V;00016;V;00015;V;00020;V;00000;N
28;079;8;9;28079008_9_47;2020;04;17;00016;V;00003;V;00010;V;00005;V;00003;V;00005;V;00004;V;00005;V;00002;V;00006;V;00008;V;00005;V;00014;V;00004;V;00010;V;00010;V;00010;V;00003;V;00006;V;00009;V;00002;V;00004;V;00002;V;00000;N
28;079;8;10;28079008_10_47;2020;04;17;00019;V;00004;V;00014;V;00007;V;00006;V;00007;V;00007;V;00008;V;00006;V;00012;V;00016;V;00013;V;00022;V;00011;V;00017;V;00017;V;00016;V;00007;V;00012;V;00016;V;00005;V;00009;V;00004;V;00000;N
28;079;8;12;28079008_12_8;2020;04;17;00013;V;00010;V;00008;V;00008;V;00009;V;00009;V;00014;V;00031;V;00040;V;00044;V;00036;V;00030;V;00023;V;00023;V;00019;V;00018;V;00015;V;00013;V;00014;V;00014;V;00017;V;00016;V;00023;V;00000;N
28;079;8;14;28079008_14_6;2020;04;17;51.23;V;63.15;V;63.39;V;58.65;V;56.06;V;53.95;V;38.71;V;24.73;V;25.48;V;29.39;V;48.16;V;54.89;V;67.79;V;62.57;V;73.50;V;78.02;V;80.54;V;79.05;V;75.56;V;74.44;V;64.58;V;60.27;V;45.86;V;00000;N
28;079;8;20;28079008_20_59;2020;04;17;000.5;V;000.4;V;000.3;V;000.3;V;000.3;V;000.4;V;000.3;V;000.6;V;000.7;V;001.0;V;003.0;V;001.7;V;001.2;V;000.8;V;001.0;V;000.6;V;000.3;V;000.4;V;000.4;V;000.4;V;000.5;V;000.5;V;001.3;V;00000;N
28;079;8;30;28079008_30_59;2020;04;17;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.3;V;000.3;V;000.5;V;000.3;V;000.2;V;000.2;V;000.2;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;00000;N
28;079;8;35;28079008_35_59;2020;04;17;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.6;V;000.5;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;00000;N
28;079;8;42;28079008_42_2;2020;04;17;01.31;V;01.30;V;01.29;V;01.29;V;01.30;V;01.30;V;01.31;V;01.33;V;01.34;V;01.61;V;01.72;V;01.37;V;01.32;V;01.31;V;01.30;V;01.30;V;01.30;V;01.31;V;01.31;V;01.31;V;01.31;V;01.32;V;01.35;V;00000;N
28;079;8;43;28079008_43_2;2020;04;17;01.23;V;01.22;V;01.22;V;01.22;V;01.22;V;01.23;V;01.24;V;01.25;V;01.25;V;01.52;V;01.61;V;01.27;V;01.23;V;01.22;V;01.22;V;01.22;V;01.22;V;01.22;V;01.22;V;01.22;V;01.22;V;01.23;V;01.25;V;00000;N
28;079;8;44;28079008_44_2;2020;04;17;00.08;V;00.08;V;00.07;V;00.08;V;00.08;V;00.08;V;00.08;V;00.09;V;00.09;V;00.10;V;00.12;V;00.10;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.10;V;00.10;V;00000;N
28;079;11;7;28079011_7_8;2020;04;17;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00010;V;00011;V;00011;V;00011;V;00006;V;00005;V;00003;V;00003;V;00003;V;00002;V;00001;V;00002;V;00001;V;00001;V;00001;V;00001;V;00000;N
28;079;11;8;28079011_8_8;2020;04;17;00008;V;00006;V;00007;V;00006;V;00006;V;00007;V;00017;V;00053;V;00050;V;00048;V;00033;V;00021;V;00020;V;00015;V;00011;V;00010;V;00007;V;00006;V;00007;V;00007;V;00011;V;00017;V;00017;V;00000;N
28;079;11;12;28079011_12_8;2020;04;17;00009;V;00008;V;00009;V;00008;V;00007;V;00008;V;00020;V;00069;V;00066;V;00065;V;00050;V;00030;V;00027;V;00019;V;00016;V;00014;V;00009;V;00009;V;00010;V;00009;V;00013;V;00018;V;00019;V;00000;N
