PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;8;1;28079008_1_38;2020;03;17;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00008;V;00008;V;00008;V;00008;V;00008;V;00007;V;00007;V;00007;V;00008;V;00008;V;00008;V;00008;V;00008;V;00000;N
28;079;8;6;28079008_6_48;2020;03;17;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;00000;N
28;079;8;7;28079008_7_8;2020;03;17;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00009;V;00009;V;00011;V;00010;V;00007;V;00005;V;00004;V;00003;V;00002;V;00003;V;00003;V;00002;V;00002;V;00002;V;00002;V;00000;N
28;079;8;8;28079008_8_8;2020;03;17;00016;V;00014;V;00011;V;00010;V;00008;V;00008;V;00014;V;00037;V;00057;V;00056;V;00052;V;00045;V;00042;V;00036;V;00029;V;00022;V;00017;V;00026;V;00034;V;00034;V;00033;V;00030;V;00025;V;00000;N
28;079;8;9;28079008_9_47;2020;03;17;00001;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00009;V;00017;V;00007;V;00002;V;00001;V;00005;V;00003;V;00004;V;00005;V;00001;V;00001;V;00007;V;00011;V;00012;V;00000;N
28;079;8;10;28079008_10_47;2020;03;17;00001;V;00003;V;00001;V;00003;V;00003;V;00001;V;00002;V;00001;V;00003;V;00013;V;00024;V;00013;V;00013;V;00003;V;00010;V;00006;V;00008;V;00006;V;00001;V;00002;V;00012;V;00016;V;00016;V;00000;N
28;079;8;12;28079008_12_8;2020;03;17;00018;V;00016;V;00013;V;00011;V;00010;V;00010;V;00016;V;00042;V;00071;V;00069;V;00069;V;00060;V;00053;V;00044;V;00035;V;00026;V;00021;V;00030;V;00039;V;00037;V;00037;V;00034;V;00027;V;00000;N
28;079;8;14;28079008_14_6;2020;03;17;56.98;V;78.17;V;81.63;V;81.62;V;77.90;V;74.91;V;64.34;V;35.29;V;20.42;V;23.94;V;24.53;V;31.30;V;47.06;V;50.23;V;62.58;V;66.65;V;69.59;V;57.63;V;50.48;V;48.74;V;44.27;V;38.33;V;40.74;V;00000;N
28;079;8;20;28079008_20_59;2020;03;17;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.8;V;001.1;V;001.2;V;001.3;V;001.8;V;001.4;V;001.1;V;000.7;V;000.5;V;000.7;V;001.2;V;000.9;V;000.7;V;000.7;V;000.7;V;00000;N
28;079;8;30;28079008_30_59;2020;03;17;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.6;V;000.6;V;000.6;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.2;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;00000;N
28;079;8;35;28079008_35_59;2020;03;17;000.2;V;000.2;V;000.1;V;000.2;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.4;V;000.4;V;000.3;V;000.3;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;00000;N
28;079;8;42;28079008_42_2;2020;03;17;01.44;V;01.41;V;01.41;V;01.40;V;01.40;V;01.40;V;01.40;V;01.42;V;01.46;V;01.46;V;01.49;V;01.47;V;01.44;V;01.44;V;01.42;V;01.41;V;01.39;V;01.41;V;01.42;V;01.43;V;01.45;V;01.46;V;01.45;V;00000;N
28;079;8;43;28079008_43_2;2020;03;17;01.43;V;01.41;V;01.40;V;01.38;V;01.38;V;01.38;V;01.39;V;01.40;V;01.41;V;01.41;V;01.43;V;01.41;V;01.39;V;01.39;V;01.38;V;01.37;V;01.37;V;01.38;V;01.38;V;01.39;V;01.41;V;01.42;V;01.42;V;00000;N
28;079;8;44;28079008_44_2;2020;03;17;00.01;V;00.00;V;00.01;V;00.02;V;00.02;V;00.02;V;00.02;V;00.02;V;00.04;V;00.05;V;00.06;V;00.06;V;00.05;V;00.05;V;00.04;V;00.03;V;00.03;V;00.03;V;00.04;V;00.04;V;00.04;V;00.04;V;00.04;V;00000;N
28;079;11;7;28079011_7_8;2020;03;17;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00008;V;00025;V;00008;V;00005;V;00003;V;00004;V;00005;V;00002;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00000;N
28;079;11;8;28079011_8_8;2020;03;17;00009;V;00007;V;00005;V;00004;V;00004;V;00005;V;00013;V;00025;V;00053;V;00060;V;00038;V;00022;V;00016;V;00015;V;00013;V;00012;V;00008;V;00012;V;00015;V;00017;V;00017;V;00012;V;00012;V;00000;N
28;079;11;12;28079011_12_8;2020;03;17;00011;V;00009;V;00006;V;00006;V;00005;V;00007;V;00015;V;00027;V;00065;V;00098;V;00050;V;00030;V;00021;V;00021;V;00021;V;00016;V;00012;V;00014;V;00017;V;00019;V;00019;V;00013;V;00013;V;00000;N
28;079;11;20;28079011_20_59;2020;03;17;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.5;V;000.6;V;000.5;V;000.4;V;000.3;V;000.3;V;000.2;V;000.1;V;000.2;V;000.1;V;000.2;V;000.2;V;000.2;V;000.2;V;00000;N
28;079;11;30;28079011_30_59;2020;03;17;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.3;V;000.3;V;00000;N
28;079;11;35;28079011_35_59;2020;03;17;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;00000;N
28;079;16;6;28079016_6_48;2020;03;17;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;00000;N
28;079;16;7;28079016_7_8;2020;03;17;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00004;V;00004;V;00008;V;00007;V;00006;V;00005;V;00005;V;00005;V;00004;V;00004;V;00004;V;00004;V;00003;V;00003;V;00004;V;00003;V;00000;N
28;079;16;8;28079016_8_8;2020;03;17;00011;V;00005;V;00004;V;00002;V;00002;V;00003;V;00007;V;00021;V;00031;V;00041;V;00025;V;00018;V;00011;V;00010;V;00008;V;00007;V;00005;V;00009;V;00010;V;00011;V;00013;V;00010;V;00009;V;00000;N
28;079;16;12;28079016_12_8;2020;03;17;00015;V;00009;V;00008;V;00006;V;00006;V;00008;V;00011;V;00027;V;00037;V;00054;V;00036;V;00027;V;00018;V;00017;V;00016;V;00013;V;00011;V;00015;V;00015;V;00016;V;00018;V;00015;V;00014;V;00000;N
28;079;16;14;28079016_14_6;2020;03;17;57.65;V;80.24;V;80.13;V;80.37;V;72.99;V;71.82;V;68.82;V;48.50;V;33.06;V;22.56;V;31.33;V;38.48;V;61.41;V;61.52;V;71.81;V;72.49;V;73.70;V;67.81;V;65.38;V;59.78;V;52.56;V;48.54;V;47.64;V;00000;N
28;079;17;1;28079017_1_38;2020;03;17;00006;V;00006;V;00006;V;00006;V;00005;V;00005;V;00005;V;00006;V;00006;V;00006;V;00007;V;00007;V;00008;V;00009;V;00008;V;00007;V;00007;V;00007;V;00007;V;00007;V;00008;V;00008;V;00009;V;00000;N
28;079;17;7;28079017_7_8;2020;03;17;00018;V;00018;V;00018;V;00018;V;00018;V;00018;V;00019;V;00019;V;00019;V;00021;V;00028;V;00025;V;00021;V;00021;V;00020;V;00019;V;00019;V;00019;V;00019;V;00019;V;00018;V;00019;V;00019;V;00000;N
28;079;17;8;28079017_8_8;2020;03;17;00016;V;00011;V;00010;V;00009;V;00008;V;00011;V;00020;V;00033;V;00045;V;00044;V;00054;V;00039;V;00023;V;00020;V;00015;V;00009;V;00009;V;00010;V;00015;V;00019;V;00016;V;00018;V;00018;V;00000;N
28;079;17;12;28079017_12_8;2020;03;17;00045;V;00039;V;00038;V;00037;V;00036;V;00039;V;00048;V;00062;V;00075;V;00076;V;00098;V;00077;V;00056;V;00053;V;00045;V;00039;V;00039;V;00039;V;00044;V;00048;V;00045;V;00046;V;00046;V;00000;N
28;079;17;14;28079017_14_6;2020;03;17;47.56;V;61.68;V;77.22;V;75.04;V;75.48;V;67.23;V;54.91;V;44.48;V;34.96;V;35.79;V;23.17;V;31.70;V;53.64;V;57.71;V;65.96;V;72.96;V;72.45;V;70.42;V;64.10;V;59.53;V;56.56;V;50.28;V;43.63;V;00000;N
28;079;18;1;28079018_1_38;2020;03;17;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00007;V;00006;V;00006;V;00006;V;00005;V;00005;V;00006;V;00005;V;00006;V;00006;V;00005;V;00006;V;00000;N
28;079;18;6;28079018_6_48;2020;03;17;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;00000;N
28;079;18;7;28079018_7_8;2020;03;17;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00003;V;00010;V;00008;V;00004;V;00004;V;00003;V;00002;V;00002;V;00002;V;00002;V;00002;V;00001;V;00001;V;00001;V;00000;N
28;079;18;8;28079018_8_8;2020;03;17;00011;V;00010;V;00007;V;00005;V;00005;V;00005;V;00013;V;00026;V;00041;V;00040;V;00047;V;00029;V;00018;V;00016;V;00011;V;00009;V;00008;V;00010;V;00017;V;00018;V;00017;V;00019;V;00015;V;00000;N
28;079;18;10;28079018_10_47;2020;03;17;00001;V;00001;V;00004;V;00001;V;00003;V;00002;V;00002;V;00001;V;00002;V;00003;V;00004;V;00007;V;00005;V;00003;V;00004;V;00004;V;00005;V;00004;V;00005;V;00005;V;00004;V;00002;V;00003;V;00000;N
28;079;18;12;28079018_12_8;2020;03;17;00012;V;00011;V;00008;V;00006;V;00006;V;00007;V;00015;V;00028;V;00046;V;00044;V;00063;V;00042;V;00025;V;00022;V;00015;V;00012;V;00011;V;00013;V;00020;V;00020;V;00019;V;00021;V;00017;V;00000;N
28;079;18;14;28079018_14_6;2020;03;17;60.16;V;76.82;V;85.12;V;85.59;V;82.73;V;79.45;V;68.13;V;54.70;V;39.39;V;40.42;V;25.32;V;42.17;V;63.35;V;66.30;V;76.00;V;77.88;V;79.08;V;75.02;V;68.08;V;69.01;V;59.92;V;51.31;V;49.92;V;00000;N
28;079;18;20;28079018_20_59;2020;03;17;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.7;V;001.0;V;001.1;V;000.5;V;000.4;V;000.4;V;000.2;V;000.3;V;000.3;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;00000;N
28;079;18;30;28079018_30_59;2020;03;17;000.2;V;000.1;V;000.1;V;000.1;V;000.2;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V;000.2;V;000.1;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V;00000;N
28;079;18;35;28079018_35_59;2020;03;17;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;00000;N
28;079;24;1;28079024_1_38;2020;03;17;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00000;N
28;079;24;6;28079024_6_48;2020;03;17;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;00000;N
28;079;24;7;28079024_7_8;2020;03;17;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00007;V;00004;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00000;N
28;079;24;8;28079024_8_8;2020;03;17;00007;V;00005;V;00004;V;00004;V;00003;V;00004;V;00006;V;00015;V;00031;V;00031;V;00035;V;00018;V;00011;V;00010;V;00005;V;00004;V;00003;V;00005;V;00010;V;00012;V;00012;V;00010;V;00010;V;00000;N
28;079;24;9;28079024_9_47;2020;03;17;00002;V;00003;V;00001;V;00001;V;00001;V;00002;V;00001;V;00005;V;00004;V;00006;V;00006;V;00004;V;00005;V;00006;V;00001;V;00002;V;00003;V;00005;V;00006;V;00005;V;00002;V;00001;V;00002;V;00000;N
28;079;24;10;28079024_10_47;2020;03;17;00001;V;00004;V;00001;V;00001;V;00001;V;00003;V;00001;V;00006;V;00005;V;00007;V;00007;V;00006;V;00008;V;00008;V;00003;V;00004;V;00008;V;00009;V;00009;V;00007;V;00004;V;00001;V;00004;V;00000;N
28;079;24;12;28079024_12_8;2020;03;17;00009;V;00006;V;00005;V;00005;V;00005;V;00005;V;00008;V;00016;V;00033;V;00035;V;00046;V;00024;V;00015;V;00013;V;00007;V;00006;V;00004;V;00006;V;00011;V;00014;V;00014;V;00011;V;00011;V;00000;N
28;079;24;14;28079024_14_6;2020;03;17;43.96;V;68.67;V;70.09;V;68.65;V;70.05;V;66.94;V;60.31;V;50.55;V;31.02;V;21.07;V;21.13;V;38.21;V;58.24;V;57.66;V;67.97;V;69.52;V;71.42;V;67.62;V;62.26;V;57.83;V;53.69;V;49.07;V;46.07;V;00000;N
28;079;24;20;28079024_20_59;2020;03;17;000.7;V;000.3;V;000.1;V;000.2;V;000.1;V;000.2;V;000.2;V;000.3;V;000.5;V;000.7;V;001.5;V;001.8;V;001.0;V;000.9;V;000.7;V;000.3;V;000.2;V;000.2;V;000.4;V;000.5;V;000.3;V;000.3;V;000.4;V;00000;N
28;079;24;30;28079024_30_59;2020;03;17;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.4;V;000.4;V;000.5;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;00000;N
28;079;24;35;28079024_35_59;2020;03;17;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;00000;N
28;079;24;42;28079024_42_2;2020;03;17;01.23;V;01.21;V;01.21;V;01.21;V;01.21;V;01.21;V;01.22;V;01.23;V;01.24;V;01.25;V;01.26;V;01.25;V;01.23;V;01.24;V;01.22;V;01.22;V;01.22;V;01.23;V;01.23;V;01.23;V;01.25;V;01.25;V;01.26;V;00000;N
28;079;24;43;28079024_43_2;2020;03;17;01.17;V;01.16;V;01.15;V;01.15;V;01.16;V;01.16;V;01.17;V;01.18;V;01.19;V;01.20;V;01.21;V;01.20;V;01.17;V;01.19;V;01.18;V;01.17;V;01.18;V;01.19;V;01.19;V;01.21;V;01.22;V;01.21;V;01.22;V;00000;N
28;079;24;44;28079024_44_2;2020;03;17;00.06;V;00.06;V;00.06;V;00.06;V;00.05;V;00.05;V;00.05;V;00.05;V;00.05;V;00.05;V;00.06;V;00.05;V;00.05;V;00.05;V;00.05;V;00.04;V;00.04;V;00.04;V;00.04;V;00.03;V;00.04;V;00.04;V;00.04;V;00000;N
28;079;27;7;28079027_7_8;2020;03;17;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00006;V;00002;V;00006;V;00013;V;00003;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00001;V;00001;V;00001;V;00003;V;00000;N
28;079;27;8;28079027_8_8;2020;03;17;00013;V;00008;V;00005;V;00005;V;00005;V;00006;V;00021;V;00056;V;00057;V;00046;V;00041;V;00018;V;00008;V;00010;V;00008;V;00007;V;00009;V;00010;V;00015;V;00009;V;00026;V;00022;V;00029;V;00000;N
28;079;27;12;28079027_12_8;2020;03;17;00015;V;00009;V;00006;V;00007;V;00006;V;00008;V;00024;V;00065;V;00061;V;00055;V;00060;V;00023;V;00009;V;00012;V;00009;V;00008;V;00011;V;00011;V;00017;V;00010;V;00028;V;00025;V;00033;V;00000;N
28;079;27;14;28079027_14_6;2020;03;17;66.56;V;80.63;V;79.04;V;76.02;V;71.00;V;65.94;V;56.51;V;32.56;V;30.41;V;32.75;V;29.90;V;50.88;V;66.42;V;66.69;V;74.94;V;74.59;V;72.55;V;70.08;V;64.91;V;65.08;V;44.98;V;39.58;V;33.09;V;00000;N
