PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;8;1;28079008_1_38;2020;04;04;00008;V;00009;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00007;V;00008;V;00008;V;00008;V;00008;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00008;V;00007;V;00007;V;00000;N
28;079;8;6;28079008_6_48;2020;04;04;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.3;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;00000;N
28;079;8;7;28079008_7_8;2020;04;04;00003;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00000;N
28;079;8;8;28079008_8_8;2020;04;04;00037;V;00046;V;00040;V;00027;V;00021;V;00017;V;00015;V;00021;V;00022;V;00018;V;00016;V;00015;V;00014;V;00011;V;00009;V;00009;V;00009;V;00009;V;00010;V;00010;V;00011;V;00013;V;00010;V;00000;N
28;079;8;9;28079008_9_47;2020;04;04;00003;V;00008;V;00011;V;00009;V;00008;V;00008;V;00005;V;00007;V;00007;V;00002;V;00002;V;00001;V;00007;V;00002;V;00002;V;00003;V;00006;V;00006;V;00001;V;00002;V;00006;V;00002;V;00007;V;00000;N
28;079;8;10;28079008_10_47;2020;04;04;00006;V;00011;V;00013;V;00010;V;00011;V;00002;V;00003;V;00011;V;00011;V;00006;V;00004;V;00005;V;00010;V;00004;V;00003;V;00006;V;00009;V;00009;V;00001;V;00005;V;00010;V;00005;V;00010;V;00000;N
28;079;8;12;28079008_12_8;2020;04;04;00042;V;00048;V;00042;V;00029;V;00022;V;00019;V;00017;V;00022;V;00024;V;00021;V;00019;V;00018;V;00016;V;00012;V;00011;V;00010;V;00010;V;00010;V;00011;V;00012;V;00012;V;00014;V;00012;V;00000;N
28;079;8;14;28079008_14_6;2020;04;04;35.91;V;25.21;V;34.81;V;43.54;V;46.45;V;48.32;V;47.54;V;38.59;V;39.26;V;48.91;V;55.42;V;58.08;V;68.31;V;80.57;V;84.01;V;86.27;V;88.07;V;88.57;V;84.75;V;80.61;V;76.00;V;71.51;V;73.99;V;00000;N
28;079;8;20;28079008_20_59;2020;04;04;000.9;V;001.5;V;002.0;V;001.2;V;000.9;V;000.7;V;000.5;V;000.5;V;000.5;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;00000;N
28;079;8;30;28079008_30_59;2020;04;04;000.4;V;000.5;V;000.7;V;000.5;V;000.5;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;00000;N
28;079;8;35;28079008_35_59;2020;04;04;000.2;V;000.3;V;000.4;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.1;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;00000;N
28;079;8;42;28079008_42_2;2020;04;04;01.53;V;01.69;V;01.75;V;01.60;V;01.55;V;01.51;V;01.49;V;01.49;V;01.48;V;01.47;V;01.46;V;01.47;V;01.46;V;01.43;V;01.43;V;01.43;V;01.44;V;01.45;V;01.44;V;01.45;V;01.48;V;01.44;V;01.44;V;00000;N
28;079;8;43;28079008_43_2;2020;04;04;01.46;V;01.58;V;01.66;V;01.54;V;01.50;V;01.47;V;01.45;V;01.45;V;01.44;V;01.43;V;01.43;V;01.43;V;01.42;V;01.40;V;01.40;V;01.40;V;01.40;V;01.42;V;01.42;V;01.43;V;01.46;V;01.41;V;01.42;V;00000;N
28;079;8;44;28079008_44_2;2020;04;04;00.08;V;00.11;V;00.10;V;00.07;V;00.06;V;00.04;V;00.04;V;00.04;V;00.04;V;00.03;V;00.03;V;00.04;V;00.04;V;00.03;V;00.03;V;00.03;V;00.04;V;00.03;V;00.02;V;00.02;V;00.02;V;00.02;V;00.02;V;00000;N
28;079;11;7;28079011_7_8;2020;04;04;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00002;V;00002;V;00001;V;00001;V;00001;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00000;N
28;079;11;8;28079011_8_8;2020;04;04;00057;V;00063;V;00031;V;00013;V;00014;V;00011;V;00015;V;00025;V;00014;V;00011;V;00009;V;00007;V;00008;V;00008;V;00007;V;00006;V;00007;V;00007;V;00008;V;00010;V;00011;V;00011;V;00009;V;00000;N
28;079;11;12;28079011_12_8;2020;04;04;00059;V;00064;V;00032;V;00015;V;00016;V;00012;V;00017;V;00026;V;00016;V;00013;V;00013;V;00010;V;00011;V;00010;V;00009;V;00008;V;00009;V;00009;V;00010;V;00012;V;00013;V;00013;V;00010;V;00000;N
28;079;11;20;28079011_20_59;2020;04;04;001.5;V;001.4;V;001.0;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.3;V;000.2;V;00000;N
28;079;11;30;28079011_30_59;2020;04;04;000.5;V;000.6;V;000.4;V;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;00000;N
28;079;11;35;28079011_35_59;2020;04;04;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.4;V;000.2;V;000.3;V;00000;N
28;079;16;6;28079016_6_48;2020;04;04;000.5;V;000.4;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;00000;N
