PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;4;1;28079004_1_38;2020;04;30;00011;V;00010;V;00009;V;00009;V;00009;V;00008;V;00008;V;00008;V;00010;V;00010;V;00009;V;00010;V;00011;V;00013;V;00010;V;00005;V;00004;V;00004;V;00004;V;00004;V;00004;V;00006;V;00005;V;00000;N
28;079;4;6;28079004_6_48;2020;04;30;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;00000;N
28;079;4;7;28079004_7_8;2020;04;30;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00046;V;00037;V;00010;V;00025;V;00014;V;00016;V;00003;V;00008;V;00006;V;00004;V;00001;V;00001;V;00001;V;00001;V;00001;V;00000;N
28;079;4;8;28079004_8_8;2020;04;30;00003;V;00002;V;00001;V;00002;V;00002;V;00002;V;00005;V;00013;V;00038;V;00033;V;00017;V;00028;V;00022;V;00020;V;00010;V;00014;V;00010;V;00011;V;00003;V;00004;V;00005;V;00006;V;00005;V;00000;N
28;079;4;12;28079004_12_8;2020;04;30;00004;V;00004;V;00003;V;00004;V;00004;V;00004;V;00006;V;00016;V;00109;V;00090;V;00032;V;00066;V;00044;V;00044;V;00015;V;00026;V;00020;V;00017;V;00005;V;00005;V;00006;V;00007;V;00005;V;00000;N
28;079;8;1;28079008_1_38;2020;04;30;00008;V;00007;V;00007;V;00007;V;00007;V;00008;V;00007;V;00008;V;00008;V;00008;V;00007;V;00007;V;00007;V;00008;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00008;V;00000;N
28;079;8;6;28079008_6_48;2020;04;30;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;00000;N
28;079;8;7;28079008_7_8;2020;04;30;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00004;V;00003;V;00004;V;00002;V;00002;V;00002;V;00002;V;00001;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00000;N
28;079;8;8;28079008_8_8;2020;04;30;00009;V;00008;V;00006;V;00006;V;00006;V;00007;V;00011;V;00022;V;00030;V;00025;V;00023;V;00020;V;00017;V;00015;V;00013;V;00013;V;00013;V;00012;V;00012;V;00012;V;00012;V;00012;V;00011;V;00000;N
28;079;8;9;28079008_9_47;2020;04;30;00017;V;00016;V;00009;V;00002;V;00013;V;00004;V;00009;V;00005;V;00005;V;00016;V;00006;V;00001;V;00001;V;00005;V;00007;V;00009;V;00004;V;00003;V;00002;V;00009;V;00004;V;00001;V;00008;V;00000;N
28;079;8;10;28079008_10_47;2020;04;30;00022;V;00021;V;00012;V;00005;V;00020;V;00009;V;00016;V;00013;V;00015;V;00023;V;00014;V;00006;V;00002;V;00013;V;00013;V;00013;V;00007;V;00011;V;00009;V;00015;V;00008;V;00009;V;00015;V;00000;N
28;079;8;12;28079008_12_8;2020;04;30;00011;V;00009;V;00008;V;00007;V;00008;V;00008;V;00013;V;00026;V;00036;V;00030;V;00029;V;00023;V;00020;V;00018;V;00016;V;00015;V;00015;V;00013;V;00014;V;00014;V;00014;V;00014;V;00012;V;00000;N
28;079;8;14;28079008_14_6;2020;04;30;64.70;V;65.30;V;68.71;V;69.18;V;74.60;V;79.73;V;73.47;V;61.29;V;57.05;V;62.91;V;66.74;V;75.27;V;78.49;V;81.70;V;81.50;V;77.70;V;76.78;V;74.90;V;71.70;V;69.34;V;68.52;V;66.86;V;68.32;V;00000;N
28;079;8;20;28079008_20_59;2020;04;30;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.6;V;000.7;V;000.6;V;000.6;V;000.7;V;000.6;V;000.7;V;000.6;V;000.7;V;000.6;V;000.6;V;000.6;V;000.5;V;000.5;V;000.6;V;00000;N
28;079;8;30;28079008_30_59;2020;04;30;000.1;V;000.1;V;000.1;V;000.2;V;000.3;V;000.1;V;000.1;V;000.2;V;000.3;V;000.3;V;000.2;V;000.2;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;00000;N
28;079;8;35;28079008_35_59;2020;04;30;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.2;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;00000;N
28;079;8;42;28079008_42_2;2020;04;30;01.32;V;01.31;V;01.31;V;01.31;V;01.31;V;01.31;V;01.32;V;01.32;V;01.33;V;01.33;V;01.33;V;01.33;V;01.33;V;01.33;V;01.32;V;01.32;V;01.33;V;01.33;V;01.33;V;01.32;V;01.32;V;01.33;V;01.33;V;00000;N
28;079;8;43;28079008_43_2;2020;04;30;01.26;V;01.25;V;01.25;V;01.25;V;01.25;V;01.25;V;01.25;V;01.26;V;01.26;V;01.26;V;01.26;V;01.25;V;01.25;V;01.25;V;01.25;V;01.25;V;01.25;V;01.25;V;01.25;V;01.25;V;01.25;V;01.26;V;01.26;V;00000;N
28;079;8;44;28079008_44_2;2020;04;30;00.06;V;00.06;V;00.06;V;00.06;V;00.06;V;00.06;V;00.06;V;00.07;V;00.07;V;00.07;V;00.08;V;00.08;V;00.08;V;00.08;V;00.07;V;00.07;V;00.08;V;00.08;V;00.08;V;00.07;V;00.07;V;00.07;V;00.07;V;00000;N
28;079;11;7;28079011_7_8;2020;04;30;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00004;V;00004;V;00002;V;00003;V;00004;V;00002;V;00002;V;00001;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00000;N
28;079;11;8;28079011_8_8;2020;04;30;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00005;V;00012;V;00017;V;00014;V;00011;V;00008;V;00009;V;00011;V;00009;V;00009;V;00006;V;00007;V;00006;V;00006;V;00007;V;00008;V;00006;V;00000;N
28;079;11;12;28079011_12_8;2020;04;30;00005;V;00005;V;00004;V;00004;V;00004;V;00004;V;00006;V;00014;V;00021;V;00020;V;00016;V;00012;V;00013;V;00016;V;00013;V;00012;V;00008;V;00011;V;00007;V;00008;V;00009;V;00010;V;00007;V;00000;N
28;079;11;20;28079011_20_59;2020;04;30;000.1;V;000.3;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.1;V;000.2;V;000.4;V;000.2;V;000.2;V;000.1;V;000.2;V;000.4;V;000.1;V;000.1;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;00000;N
28;079;11;30;28079011_30_59;2020;04;30;000.3;V;000.8;V;000.6;V;001.0;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;00000;N
28;079;11;35;28079011_35_59;2020;04;30;000.1;V;000.1;V;000.1;V;000.1;V;000.8;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;00000;N
28;079;16;6;28079016_6_48;2020;04;30;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V;000.4;V;000.5;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;00000;N
28;079;16;7;28079016_7_8;2020;04;30;00002;V;00001;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00004;V;00003;V;00003;V;00003;V;00003;V;00002;V;00003;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00000;N
28;079;16;8;28079016_8_8;2020;04;30;00025;V;00024;V;00024;V;00025;V;00025;V;00026;V;00029;V;00031;V;00034;V;00031;V;00010;V;00008;V;00007;V;00007;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00008;V;00006;V;00000;N
28;079;16;12;28079016_12_8;2020;04;30;00027;V;00027;V;00027;V;00027;V;00028;V;00029;V;00031;V;00034;V;00037;V;00034;V;00016;V;00013;V;00011;V;00011;V;00009;V;00009;V;00009;V;00008;V;00009;V;00008;V;00009;V;00011;V;00007;V;00000;N
28;079;16;14;28079016_14_6;2020;04;30;62.95;V;63.63;V;66.00;V;68.41;V;73.03;V;77.95;V;74.29;V;69.08;V;64.94;V;64.93;V;68.54;V;74.11;V;76.33;V;78.01;V;79.82;V;76.76;V;72.83;V;71.36;V;68.71;V;66.54;V;65.61;V;63.48;V;65.51;V;00000;N
28;079;17;1;28079017_1_38;2020;04;30;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00000;N
28;079;17;7;28079017_7_8;2020;04;30;00019;V;00019;V;00019;V;00019;V;00019;V;00019;V;00019;V;00020;V;00023;V;00020;V;00021;V;00020;V;00020;V;00024;V;00020;V;00020;V;00020;V;00021;V;00020;V;00020;V;00020;V;00019;V;00019;V;00000;N
28;079;17;8;28079017_8_8;2020;04;30;00004;V;00004;V;00004;V;00004;V;00004;V;00006;V;00011;V;00018;V;00019;V;00012;V;00010;V;00009;V;00009;V;00011;V;00010;V;00009;V;00010;V;00009;V;00009;V;00009;V;00009;V;00008;V;00008;V;00000;N
28;079;17;12;28079017_12_8;2020;04;30;00033;V;00033;V;00033;V;00033;V;00033;V;00035;V;00040;V;00048;V;00054;V;00043;V;00041;V;00039;V;00040;V;00049;V;00040;V;00039;V;00041;V;00041;V;00040;V;00039;V;00038;V;00037;V;00027;V;00000;N
28;079;17;14;28079017_14_6;2020;04;30;64.49;V;62.72;V;64.45;V;65.24;V;72.13;V;75.78;V;69.05;V;60.54;V;57.24;V;64.01;V;69.59;V;75.12;V;76.66;V;75.17;V;75.97;V;73.33;V;71.04;V;70.36;V;69.39;V;67.46;V;67.67;V;66.52;V;65.39;V;00000;N
28;079;18;1;28079018_1_38;2020;04;30;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00006;V;00006;V;00005;V;00005;V;00005;V;00006;V;00007;V;00007;V;00007;V;00007;V;00006;V;00006;V;00006;V;00005;V;00005;V;00004;V;00005;V;00000;N
28;079;18;6;28079018_6_48;2020;04;30;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;00000;N
28;079;18;7;28079018_7_8;2020;04;30;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00002;V;00002;V;00003;V;00002;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00000;N
28;079;18;8;28079018_8_8;2020;04;30;00003;V;00002;V;00002;V;00003;V;00003;V;00003;V;00007;V;00013;V;00013;V;00008;V;00006;V;00006;V;00008;V;00006;V;00007;V;00006;V;00004;V;00005;V;00006;V;00006;V;00006;V;00008;V;00006;V;00000;N
28;079;18;10;28079018_10_47;2020;04;30;00003;V;00002;V;00002;V;00004;V;00004;V;00007;V;00005;V;00007;V;00008;V;00007;V;00008;V;00007;V;00010;V;00008;V;00008;V;00007;V;00007;V;00006;V;00007;V;00006;V;00004;V;00006;V;00004;V;00000;N
28;079;18;12;28079018_12_8;2020;04;30;00005;V;00004;V;00003;V;00004;V;00004;V;00005;V;00009;V;00015;V;00016;V;00011;V;00009;V;00009;V;00012;V;00009;V;00010;V;00008;V;00006;V;00007;V;00007;V;00008;V;00008;V;00009;V;00007;V;00000;N
28;079;18;14;28079018_14_6;2020;04;30;66.00;V;66.62;V;69.53;V;68.25;V;74.63;V;78.49;V;74.89;V;69.23;V;66.63;V;69.86;V;75.28;V;79.93;V;82.63;V;83.54;V;83.44;V;80.13;V;79.02;V;77.33;V;75.15;V;72.97;V;72.39;V;69.53;V;73.16;V;00000;N
28;079;18;20;28079018_20_59;2020;04;30;000.3;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.3;V;000.2;V;000.2;V;000.4;V;000.2;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.3;V;000.2;V;000.2;V;000.2;V;00000;N
28;079;18;30;28079018_30_59;2020;04;30;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.1;V;000.1;V;000.1;V;00000;N
28;079;18;35;28079018_35_59;2020;04;30;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;00000;N
28;079;24;1;28079024_1_38;2020;04;30;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00000;N
28;079;24;6;28079024_6_48;2020;04;30;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.1;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;00000;N
28;079;24;7;28079024_7_8;2020;04;30;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00000;N
28;079;24;8;28079024_8_8;2020;04;30;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00004;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00000;N
28;079;24;9;28079024_9_47;2020;04;30;00001;V;00001;V;00003;V;00009;V;00003;V;00006;V;00004;V;00007;V;00005;V;00007;V;00006;V;00006;V;00005;V;00006;V;00007;V;00001;V;00005;V;00008;V;00006;V;00004;V;00005;V;00002;V;00008;V;00000;N
28;079;24;10;28079024_10_47;2020;04;30;00001;V;00001;V;00004;V;00010;V;00007;V;00009;V;00008;V;00011;V;00009;V;00010;V;00008;V;00009;V;00009;V;00009;V;00010;V;00004;V;00010;V;00012;V;00009;V;00008;V;00007;V;00004;V;00010;V;00000;N
28;079;24;12;28079024_12_8;2020;04;30;00002;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00005;V;00006;V;00003;V;00002;V;00003;V;00002;V;00002;V;00002;V;00003;V;00002;V;00002;V;00002;V;00002;V;00003;V;00003;V;00001;V;00000;N
28;079;24;14;28079024_14_6;2020;04;30;59.52;V;58.68;V;59.81;V;60.37;V;63.98;V;69.08;V;67.99;V;67.90;V;63.30;V;65.58;V;69.44;V;74.44;V;75.20;V;76.95;V;76.21;V;73.21;V;71.42;V;70.09;V;69.37;V;68.01;V;67.59;V;65.19;V;65.45;V;00000;N
28;079;24;20;28079024_20_59;2020;04;30;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;00000;N
28;079;24;30;28079024_30_59;2020;04;30;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;00000;N
28;079;24;35;28079024_35_59;2020;04;30;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;00000;N
28;079;24;42;28079024_42_2;2020;04;30;01.19;V;01.20;V;01.19;V;01.19;V;01.19;V;01.18;V;01.18;V;01.19;V;01.19;V;01.19;V;01.19;V;01.19;V;01.19;V;01.19;V;01.20;V;01.22;V;01.22;V;01.22;V;01.22;V;01.22;V;01.21;V;01.20;V;01.21;V;00000;N
28;079;24;43;28079024_43_2;2020;04;30;01.09;V;01.10;V;01.09;V;01.08;V;01.08;V;01.07;V;01.07;V;01.08;V;01.08;V;01.08;V;01.08;V;01.07;V;01.08;V;01.08;V;01.09;V;01.10;V;01.11;V;01.11;V;01.11;V;01.11;V;01.09;V;01.09;V;01.09;V;00000;N
28;079;24;44;28079024_44_2;2020;04;30;00.10;V;00.10;V;00.10;V;00.11;V;00.11;V;00.11;V;00.11;V;00.11;V;00.11;V;00.11;V;00.11;V;00.12;V;00.11;V;00.11;V;00.11;V;00.11;V;00.11;V;00.11;V;00.11;V;00.12;V;00.12;V;00.12;V;00.12;V;00000;N
28;079;27;7;28079027_7_8;2020;04;30;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00000;N
28;079;27;8;28079027_8_8;2020;04;30;00003;V;00002;V;00002;V;00002;V;00002;V;00003;V;00007;V;00012;V;00014;V;00013;V;00008;V;00007;V;00006;V;00008;V;00006;V;00005;V;00005;V;00004;V;00004;V;00004;V;00004;V;00006;V;00005;V;00000;N
28;079;27;12;28079027_12_8;2020;04;30;00005;V;00004;V;00004;V;00003;V;00004;V;00004;V;00008;V;00014;V;00016;V;00016;V;00010;V;00008;V;00007;V;00009;V;00007;V;00007;V;00007;V;00006;V;00005;V;00005;V;00006;V;00007;V;00005;V;00000;N
28;079;27;14;28079027_14_6;2020;04;30;64.72;V;66.03;V;64.32;V;68.03;V;72.58;V;76.17;V;72.96;V;67.69;V;65.91;V;64.23;V;69.98;V;75.63;V;79.99;V;80.21;V;81.85;V;79.09;V;76.51;V;74.38;V;73.25;V;70.67;V;69.25;V;67.70;V;68.17;V;00000;N
28;079;35;1;28079035_1_38;2020;04;30;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00005;V;00005;V;00004;V;00000;N
28;079;35;6;28079035_6_48;2020;04;30;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.3;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;00000;N
28;079;35;7;28079035_7_8;2020;04;30;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00000;N
28;079;35;8;28079035_8_8;2020;04;30;00003;V;00003;V;00004;V;00004;V;00003;V;00003;V;00005;V;00010;V;00015;V;00012;V;00006;V;00006;V;00006;V;00005;V;00005;V;00005;V;00003;V;00004;V;00004;V;00004;V;00005;V;00007;V;00006;V;00000;N
