PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;8;1;28079008_1_38;2020;04;23;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00007;V;00007;V;00007;V;00008;V;00007;N;00008;V;00008;V;00008;V;00000;N
28;079;8;6;28079008_6_48;2020;04;23;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.5;V;000.7;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;N;000.2;V;000.3;V;000.3;V;00000;N
28;079;8;7;28079008_7_8;2020;04;23;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00003;V;00004;V;00004;V;00003;V;00003;V;00003;V;00003;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;N;00001;V;00001;V;00001;V;00000;N
28;079;8;8;28079008_8_8;2020;04;23;00014;V;00012;V;00011;V;00010;V;00011;V;00011;V;00018;V;00029;V;00034;V;00031;V;00029;V;00027;V;00024;V;00020;V;00018;V;00015;V;00013;V;00012;V;00010;V;00010;N;00012;V;00018;V;00020;V;00000;N
28;079;8;9;28079008_9_47;2020;04;23;00004;V;00001;V;00005;V;00010;V;00017;V;00019;V;00009;V;00002;V;00006;V;00015;V;00005;V;00001;V;00003;V;00006;V;00011;V;00007;V;00001;V;00003;V;00002;V;00001;N;00007;V;00015;V;00005;V;00000;N
28;079;8;10;28079008_10_47;2020;04;23;00007;V;00001;V;00008;V;00014;V;00021;V;00017;V;00010;V;00004;V;00013;V;00029;V;00009;V;00005;V;00006;V;00010;V;00023;V;00008;V;00003;V;00008;V;00005;V;00001;N;00013;V;00024;V;00007;V;00000;N
28;079;8;12;28079008_12_8;2020;04;23;00015;V;00013;V;00013;V;00012;V;00013;V;00013;V;00021;V;00033;V;00039;V;00036;V;00033;V;00032;V;00028;V;00025;V;00020;V;00017;V;00014;V;00014;V;00012;V;00012;N;00014;V;00019;V;00021;V;00000;N
28;079;8;14;28079008_14_6;2020;04;23;52.20;V;53.08;V;50.86;V;52.21;V;44.65;V;44.05;V;30.23;V;20.52;V;24.84;V;31.79;V;34.93;V;40.33;V;46.75;V;60.38;V;68.11;V;77.86;V;82.29;V;78.91;V;78.10;V;77.74;N;69.51;V;57.34;V;47.66;V;00000;N
28;079;8;20;28079008_20_59;2020;04;23;000.5;V;000.5;V;000.5;V;000.5;V;000.5;V;000.4;V;000.4;V;000.6;V;000.6;V;002.3;V;004.7;V;003.2;V;002.5;V;001.5;V;001.3;V;001.1;V;000.8;V;000.6;V;000.6;V;000.6;N;000.5;V;000.6;V;000.8;V;00000;N
28;079;8;30;28079008_30_59;2020;04;23;000.3;V;000.2;V;000.3;V;000.2;V;000.3;V;000.2;V;000.2;V;000.3;V;000.3;V;000.8;V;000.9;V;000.6;V;000.4;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;N;000.2;V;000.2;V;000.3;V;00000;N
28;079;8;35;28079008_35_59;2020;04;23;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.5;V;000.8;V;000.6;V;000.5;V;000.4;V;000.2;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;N;000.4;V;000.5;V;000.5;V;00000;N
28;079;8;42;28079008_42_2;2020;04;23;01.38;V;01.37;V;01.38;V;01.36;V;01.38;V;01.43;V;01.41;V;01.41;V;01.46;V;01.42;V;01.42;V;01.41;V;01.41;V;01.40;V;01.38;V;01.38;V;01.37;V;01.37;V;01.37;V;01.38;N;01.38;V;01.39;V;01.39;V;00000;N
