PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;8;1;28079008_1_38;2020;03;29;00007;V;00008;V;00000;N;00008;V;00008;V;00007;V;00007;V;00008;V;00008;V;00010;V;00011;V;00010;V;00009;V;00008;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;N;00007;V;00007;V;00007;V;00000;N
28;079;8;6;28079008_6_48;2020;03;29;000.3;V;000.3;V;000.0;N;000.4;V;000.4;V;000.6;V;000.4;V;000.4;V;000.4;V;000.4;V;000.5;V;000.4;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;N;000.3;V;000.3;V;000.3;V;00000;N
28;079;8;7;28079008_7_8;2020;03;29;00001;V;00002;V;00000;N;00001;V;00003;V;00003;V;00002;V;00002;V;00004;V;00005;V;00006;V;00006;V;00004;V;00003;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;N;00001;V;00001;V;00001;V;00000;N
28;079;8;8;28079008_8_8;2020;03;29;00028;V;00027;V;00000;N;00035;V;00050;V;00043;V;00036;V;00037;V;00036;V;00034;V;00033;V;00031;V;00026;V;00021;V;00012;V;00009;V;00008;V;00008;V;00009;V;00010;N;00013;V;00017;V;00018;V;00000;N
28;079;8;9;28079008_9_47;2020;03;29;00009;V;00008;V;00000;N;00008;V;00007;V;00010;V;00009;V;00010;V;00005;V;00009;V;00011;V;00006;V;00013;V;00015;V;00011;V;00019;V;00007;V;00004;V;00009;V;00004;N;00005;V;00001;V;00006;V;00000;N
28;079;8;10;28079008_10_47;2020;03;29;00012;V;00011;V;00000;N;00010;V;00010;V;00013;V;00013;V;00014;V;00009;V;00012;V;00014;V;00009;V;00017;V;00020;V;00010;V;00022;V;00009;V;00005;V;00011;V;00009;N;00008;V;00001;V;00009;V;00000;N
28;079;8;12;28079008_12_8;2020;03;29;00029;V;00030;V;00000;N;00037;V;00055;V;00047;V;00040;V;00041;V;00042;V;00041;V;00043;V;00041;V;00033;V;00025;V;00013;V;00010;V;00010;V;00010;V;00010;V;00011;N;00014;V;00018;V;00019;V;00000;N
28;079;8;14;28079008_14_6;2020;03;29;53.36;V;48.78;V;00.00;N;28.26;V;10.91;V;11.70;V;15.84;V;12.89;V;16.52;V;29.45;V;37.12;V;43.82;V;62.18;V;76.66;V;96.05;V;102.8;V;99.56;V;97.28;V;90.12;V;85.18;N;78.55;V;70.31;V;67.55;V;00000;N
28;079;8;20;28079008_20_59;2020;03;29;001.0;V;000.9;V;000.0;N;001.1;V;002.0;V;002.4;V;002.9;V;002.2;V;001.5;V;001.2;V;000.9;V;001.0;V;000.9;V;001.0;V;000.7;V;000.5;V;000.3;V;000.3;V;000.2;V;000.4;N;000.3;V;000.5;V;000.6;V;00000;N
28;079;8;30;28079008_30_59;2020;03;29;000.6;V;000.6;V;000.0;N;000.7;V;000.8;V;000.8;V;000.9;V;000.8;V;000.8;V;000.9;V;000.8;V;000.8;V;000.7;V;000.6;V;000.5;V;000.5;V;000.4;V;000.4;V;000.4;V;000.4;N;000.4;V;000.4;V;000.5;V;00000;N
